school_common_name,seed,count,mean,std,min,25%,50%,75%,max,mean_wtDist,std_wtDist,min_wtDist,25%_wtDist,50%_wtDist,75%_wtDist,max_wtDist
Iowa State,3.0,2.0,701.4719356100001,297.5715511834256,491.05707388,596.2645047450001,701.4719356100001,806.679366475,911.88679734,350.73596780500003,148.7857755917128,245.52853694,298.13225237250003,350.73596780500003,403.3396832375,455.94339867
Iowa State,4.0,1.0,612.60345519,,612.60345519,612.60345519,612.60345519,612.60345519,612.60345519,153.1508637975,,153.1508637975,153.1508637975,153.1508637975,153.1508637975,153.1508637975
Kansas,1.0,14.0,312.111546445,182.02020233076416,37.25740516,197.87559495,270.78726809,433.6781223125,592.8500711,312.111546445,182.02020233076416,37.25740516,197.87559495,270.78726809,433.6781223125,592.8500711
Kansas,2.0,7.0,430.7041963228572,315.52417408891904,163.09746008000005,216.72799109000005,271.21601408000004,571.440733295,1004.27845133,323.02814724214284,236.64313056668925,122.32309506000004,162.5459933175,203.41201056000003,428.58054997125,753.2088384975
Kansas,3.0,3.0,431.7637818233333,139.0580214955072,271.21601408000004,390.460215835,509.70441759,512.0376656949999,514.3709137999998,215.88189091166666,69.5290107477536,135.60800704000002,195.2301079175,254.852208795,256.01883284749994,257.1854568999999
Kansas,4.0,5.0,556.4948966320001,315.2910915507597,37.25740516,584.36214324,592.8500711,678.1518819800001,889.85298168,139.12372415800002,78.82277288768992,9.31435129,146.09053581,148.212517775,169.53797049500002,222.46324542
Kansas State,2.0,2.0,263.10090882000003,0.0,263.10090882000003,263.10090882000003,263.10090882000003,263.10090882000003,263.10090882000003,197.325681615,0.0,197.325681615,197.325681615,197.325681615,197.325681615,197.325681615
Kansas State,4.0,3.0,683.8270704466668,640.7571022887583,107.96942496,338.70311839,569.43681182,971.75589319,1374.07497456,170.9567676116667,160.1892755721896,26.99235624,84.6757795975,142.359202955,242.9389732975,343.51874364
Kentucky,1.0,10.0,419.312956849,438.5370092610993,69.96016089,162.04423623499997,229.97872766500004,573.3669833949998,1468.1753988,419.312956849,438.5370092610993,69.96016089,162.04423623499997,229.97872766500004,573.3669833949998,1468.1753988
Kentucky,2.0,7.0,366.74381627428573,262.408555286719,74.23519337,149.59506825,295.6483218,583.576108925,730.9808444,275.0578622057143,196.8064164650392,55.67639502750001,112.1963011875,221.73624135,437.68208169375,548.2356333
Kentucky,3.0,2.0,679.4847227749999,52.4482710698485,642.3981946399998,660.9414587074998,679.4847227749999,698.0279868425,716.57125091,339.74236138749995,26.22413553492425,321.1990973199999,330.4707293537499,339.74236138749995,349.01399342125,358.285625455
Kentucky,4.0,3.0,520.6260485333333,197.13402904839603,313.80478242,427.74868954499993,541.69259667,624.03668159,706.38076651,130.15651213333334,49.28350726209901,78.451195605,106.93717238624998,135.4231491675,156.0091703975,176.5951916275
LSU,3.0,1.0,567.9828036800002,,567.9828036800002,567.9828036800002,567.9828036800002,567.9828036800002,567.9828036800002,283.9914018400001,,283.9914018400001,283.9914018400001,283.9914018400001,283.9914018400001,283.9914018400001
LSU,4.0,3.0,895.1139228133334,413.82425321649106,567.9828036800002,662.508867055,757.0349304299998,1058.6794823799999,1360.32403433,223.77848070333334,103.45606330412276,141.99570092000005,165.62721676375,189.25873260749995,264.66987059499996,340.0810085825
La Salle,4.0,1.0,175.45031556,,175.45031556,175.45031556,175.45031556,175.45031556,175.45031556,43.86257889,,43.86257889,43.86257889,43.86257889,43.86257889,43.86257889
Louisville,1.0,1.0,69.49413264,,69.49413264,69.49413264,69.49413264,69.49413264,69.49413264,69.49413264,,69.49413264,69.49413264,69.49413264,69.49413264,69.49413264
Louisville,2.0,2.0,756.2861783750001,914.9163050302083,109.34265487,432.81441662250006,756.2861783750001,1079.7579401275002,1403.2297018800002,567.2146337812501,686.1872287726563,82.0069911525,324.6108124668751,567.2146337812501,809.8184550956252,1052.4222764100002
Louisville,3.0,2.0,1126.2970746,1126.5679482995108,329.6932388900001,727.995156745,1126.2970746,1524.5989924550001,1922.90091031,563.1485373,563.2839741497554,164.84661944500004,363.9975783725,563.1485373,762.2994962275001,961.450455155
Louisville,4.0,9.0,859.6868004544444,758.1848693560302,109.34265487,152.59007647,714.34052902,1399.09758473,1946.63728251,214.9217001136111,189.54621733900754,27.3356637175,38.1475191175,178.585132255,349.7743961825,486.6593206275
Loyola–Chicago,4.0,1.0,769.9159512599998,,769.9159512599998,769.9159512599998,769.9159512599998,769.9159512599998,769.9159512599998,192.47898781499995,,192.47898781499995,192.47898781499995,192.47898781499995,192.47898781499995,192.47898781499995
Marquette,3.0,3.0,327.56607883333334,75.07897828806666,243.93161347,296.77300331000004,349.61439315,369.383311515,389.15222988,163.78303941666667,37.53948914403333,121.965806735,148.38650165500002,174.807196575,184.6916557575,194.57611494
Marquette,4.0,1.0,845.1888342000002,,845.1888342000002,845.1888342000002,845.1888342000002,845.1888342000002,845.1888342000002,211.29720855000005,,211.29720855000005,211.29720855000005,211.29720855000005,211.29720855000005,211.29720855000005
Maryland,1.0,1.0,8.28908914,,8.28908914,8.28908914,8.28908914,8.28908914,8.28908914,8.28908914,,8.28908914,8.28908914,8.28908914,8.28908914,8.28908914
Maryland,2.0,1.0,765.31780586,,765.31780586,765.31780586,765.31780586,765.31780586,765.31780586,573.988354395,,573.988354395,573.988354395,573.988354395,573.988354395,573.988354395
Maryland,3.0,3.0,1606.5920027599998,592.3338474904738,932.29262098,1388.3944692549999,1844.49631753,1943.74169365,2042.98706977,803.2960013799999,296.1669237452369,466.14631049,694.1972346274999,922.248158765,971.870846825,1021.493534885
Maryland,4.0,6.0,1144.3427240583333,966.4582855369316,287.35301895,297.944287645,911.1162972999999,1943.825578735,2374.85510716,286.0856810145833,241.6145713842329,71.8382547375,74.48607191125,227.77907432499998,485.95639468375,593.71377679
Memphis,1.0,2.0,279.59830887,205.70689075547966,134.14157148,206.869940175,279.59830887,352.326677565,425.05504626,279.59830887,205.70689075547966,134.14157148,206.869940175,279.59830887,352.326677565,425.05504626
Memphis,2.0,2.0,431.26875626000003,78.92065384574151,375.46342675,403.366091505,431.26875626000003,459.171421015,487.07408577,323.451567195,59.190490384306145,281.5975700625,302.52456862875,323.451567195,344.37856576125,365.3055643275
Memphis,3.0,1.0,330.92976718000006,,330.92976718000006,330.92976718000006,330.92976718000006,330.92976718000006,330.92976718000006,165.46488359000003,,165.46488359000003,165.46488359000003,165.46488359000003,165.46488359000003,165.46488359000003
Miami (FL),2.0,2.0,1186.511031355,108.72350403144836,1109.63190438,1148.0714678675,1186.511031355,1224.9505948424999,1263.39015833,889.88327351625,81.54262802358623,832.2239282849999,861.0536009006249,889.88327351625,918.712946131875,947.5426187475
Miami (FL),3.0,1.0,1222.12491022,,1222.12491022,1222.12491022,1222.12491022,1222.12491022,1222.12491022,611.06245511,,611.06245511,611.06245511,611.06245511,611.06245511,611.06245511
Michigan,1.0,2.0,910.16559967,1036.908953623183,176.96024709000002,543.56292338,910.16559967,1276.76827596,1643.37095225,910.16559967,1036.908953623183,176.96024709000002,543.56292338,910.16559967,1276.76827596,1643.37095225
Michigan,2.0,3.0,414.21419354666665,168.1726348872457,220.0274711,365.257408075,510.48734505,511.30755477,512.12776449,310.66064516,126.12947616543426,165.02060332500002,273.94305605625004,382.8655087875,383.4806660775,384.0958233675
Michigan,3.0,6.0,1026.5504592066666,553.9511676715757,591.56383313,639.35347674,784.9251677650001,1287.782076935,1951.65796019,513.2752296033333,276.97558383578786,295.781916565,319.67673837,392.46258388250004,643.8910384675,975.828980095
Michigan,4.0,2.0,245.32348451,295.4361855354448,36.41855431,140.87101941,245.32348451,349.77594961,454.22841471,61.3308711275,73.8590463838612,9.1046385775,35.2177548525,61.3308711275,87.4439874025,113.5571036775
Michigan State,1.0,5.0,323.36022565799993,199.61552433958494,165.50837956,175.76100106,205.26990985,467.88614929,602.3756885299998,323.36022565799993,199.61552433958494,165.50837956,175.76100106,205.26990985,467.88614929,602.3756885299998
Michigan State,2.0,2.0,442.928783075,43.42349526541941,412.22373511,427.5762590925,442.928783075,458.2813070575,473.63383104,332.19658730624997,32.56762144906454,309.1678013325,320.682194319375,332.19658730624997,343.710980293125,355.22537328
Michigan State,3.0,3.0,329.79680072333343,449.3279496251816,63.1934307,70.410654865,77.62787903,463.0984857350001,848.5690924400002,164.89840036166672,224.6639748125908,31.59671535,35.2053274325,38.813939515,231.54924286750006,424.2845462200001
Michigan State,4.0,2.0,1116.5508704650001,722.0128206496586,606.01070888,861.2807896725001,1116.5508704650001,1371.8209512575,1627.0910320500002,279.13771761625003,180.50320516241464,151.50267722,215.32019741812502,279.13771761625003,342.955237814375,406.77275801250005
Minnesota,1.0,1.0,412.9631666,,412.9631666,412.9631666,412.9631666,412.9631666,412.9631666,412.9631666,,412.9631666,412.9631666,412.9631666,412.9631666,412.9631666
Mississippi State,2.0,1.0,554.0827344100002,,554.0827344100002,554.0827344100002,554.0827344100002,554.0827344100002,554.0827344100002,415.5620508075001,,415.5620508075001,415.5620508075001,415.5620508075001,415.5620508075001,415.5620508075001
Mississippi State,3.0,1.0,465.33852819,,465.33852819,465.33852819,465.33852819,465.33852819,465.33852819,232.669264095,,232.669264095,232.669264095,232.669264095,232.669264095,232.669264095
Missouri,1.0,1.0,1048.15967135,,1048.15967135,1048.15967135,1048.15967135,1048.15967135,1048.15967135,1048.15967135,,1048.15967135,1048.15967135,1048.15967135,1048.15967135,1048.15967135
Missouri,2.0,1.0,249.20705326,,249.20705326,249.20705326,249.20705326,249.20705326,249.20705326,186.905289945,,186.905289945,186.905289945,186.905289945,186.905289945,186.905289945
Missouri,3.0,3.0,860.9405890499999,393.46594525851145,493.53013046,653.3591790800001,813.1882277000002,1044.645818345,1276.10340899,430.47029452499993,196.73297262925573,246.76506523,326.67958954000005,406.5941138500001,522.3229091725,638.051704495
Missouri,4.0,1.0,334.62071092,,334.62071092,334.62071092,334.62071092,334.62071092,334.62071092,83.65517773,,83.65517773,83.65517773,83.65517773,83.65517773,83.65517773
NC State,3.0,3.0,1043.36890094,523.3170199155566,523.91517236,779.820605,1035.72603764,1303.0957652299999,1570.46549282,521.68445047,261.6585099577783,261.95758618,389.9103025,517.86301882,651.5478826149999,785.23274641
Nebraska,3.0,1.0,335.63975936,,335.63975936,335.63975936,335.63975936,335.63975936,335.63975936,167.81987968,,167.81987968,167.81987968,167.81987968,167.81987968,167.81987968
New Mexico,3.0,3.0,948.1935048700001,509.70252572620484,485.61386392,674.979783025,864.34570213,1179.483325345,1494.62094856,474.09675243500004,254.85126286310242,242.80693196,337.4898915125,432.172851065,589.7416626725,747.31047428
New Mexico,4.0,1.0,1241.55518139,,1241.55518139,1241.55518139,1241.55518139,1241.55518139,1241.55518139,310.3887953475,,310.3887953475,310.3887953475,310.3887953475,310.3887953475,310.3887953475
North Carolina,1.0,14.0,171.80331162642855,175.85009297255974,24.45716256,49.440937042499996,89.7259724,230.76476198,529.73120492,171.80331162642855,175.85009297255974,24.45716256,49.440937042499996,89.7259724,230.76476198,529.73120492
North Carolina,2.0,7.0,594.2561449057142,581.3563394350472,111.24405013,224.40813665,483.84295657,657.8144091500001,1800.26091604,445.6921086792857,436.0172545762853,83.4330375975,168.3061024875,362.8822174275,493.3608068625,1350.19568703
North Carolina,3.0,3.0,1509.8113982733332,1008.3658423403497,386.77859266,1095.91824641,1805.05790016,2071.32780108,2337.597702,754.9056991366666,504.18292117017484,193.38929633,547.959123205,902.52895008,1035.66390054,1168.798851
North Carolina,4.0,2.0,392.77482281,29.33271824263282,372.03345883,382.40414081999995,392.77482281,403.14550479999997,413.51618679,98.1937057025,7.333179560658205,93.0083647075,95.60103520499999,98.1937057025,100.78637619999999,103.3790466975
Notre Dame,2.0,1.0,72.38350779,,72.38350779,72.38350779,72.38350779,72.38350779,72.38350779,54.28763084249999,,54.28763084249999,54.28763084249999,54.28763084249999,54.28763084249999,54.28763084249999
Notre Dame,3.0,2.0,377.97065873500003,58.14257946446376,336.85764652,357.4141526275,377.97065873500003,398.52716484250004,419.08367095000006,188.98532936750001,29.07128973223188,168.42882326,178.70707631375,188.98532936750001,199.26358242125002,209.54183547500003
Ohio State,1.0,3.0,96.56312463666667,30.712229127389516,63.97014445,82.36272605,100.75530765,112.85961473,124.96392181000002,96.56312463666667,30.712229127389516,63.97014445,82.36272605,100.75530765,112.85961473,124.96392181000002
Ohio State,2.0,4.0,154.85497376500004,124.76607780365899,63.97014445,63.97014445,113.53380226500002,204.41863158000007,328.3821460800001,116.14123032375002,93.57455835274425,47.9776083375,47.9776083375,85.15035169875003,153.31397368500006,246.28660956000007
Ohio State,3.0,1.0,334.61449721,,334.61449721,334.61449721,334.61449721,334.61449721,334.61449721,167.307248605,,167.307248605,167.307248605,167.307248605,167.307248605,167.307248605
Ohio State,4.0,3.0,751.0159166766667,583.450545893128,166.72626671999996,459.71201378499995,752.6977608499999,1043.160741655,1333.6237224600004,187.75397916916668,145.862636473282,41.68156667999999,114.92800344624999,188.17444021249997,260.79018541375,333.4059306150001
Oklahoma,1.0,5.0,363.4933358060001,312.9831673831214,19.55454537,105.09869094,340.71636043,602.3197651400002,749.77731715,363.4933358060001,312.9831673831214,19.55454537,105.09869094,340.71636043,602.3197651400002,749.77731715
Oklahoma,2.0,3.0,167.7846686566667,146.51927986754853,19.55454537,95.41151705,171.26848873,241.89973030000004,312.5309718700001,125.83850149250003,109.8894599006614,14.6659090275,71.5586377875,128.45136654750002,181.42479772500005,234.39822890250008
Oklahoma,3.0,3.0,820.85594584,29.98421752586767,803.54454978,803.54454978,803.54454978,829.51164387,855.47873796,410.42797292,14.992108762933835,401.77227489,401.77227489,401.77227489,414.755821935,427.73936898
Oklahoma,4.0,4.0,665.5784397950001,293.4610622642848,417.52402974000006,417.52402974000006,626.4724559100001,874.5268659650001,991.84481762,166.39460994875003,73.3652655660712,104.38100743500001,104.38100743500001,156.61811397750003,218.63171649125002,247.961204405
Oklahoma State,2.0,3.0,345.16537679,353.3225502035513,51.33145831,149.14768113,246.96390395,492.08233603,737.20076811,258.8740325925,264.9919126526635,38.4985937325,111.86076084749999,185.2229279625,369.0617520225,552.9005760825
Oklahoma State,3.0,2.0,1096.4836940199998,31.608684097887753,1074.13297915,1085.3083365849998,1096.4836940199998,1107.6590514549998,1118.8344088899996,548.2418470099999,15.804342048943877,537.066489575,542.6541682924999,548.2418470099999,553.8295257274999,559.4172044449998
