key_0,count_dist,mean_dist,std_dist,min_dist,25%_dist,50%_dist,75%_dist,max_dist,count_wtDist,mean_wtDist,std_wtDist,min_wtDist,25%_wtDist,50%_wtDist,75%_wtDist,max_wtDist,seed
1.0,140.0,353.1002400763571,397.1348614489893,0.42253228,117.4375655725,236.950510285,441.20758540500003,2451.64413534,140.0,353.1002400763571,397.1348614489893,0.42253228,117.4375655725,236.950510285,441.20758540500003,2451.64413534,1.0
2.0,140.0,482.06379386242855,472.9430374850344,0.98176618,159.72186212250006,313.9508046050001,596.2427567600001,2119.94386812,140.0,361.54784539682134,354.7072781137758,0.736324635,119.79139659187504,235.46310345375008,447.18206757000013,1589.95790109,2.0
3.0,140.0,689.2706058867143,544.5912179263463,1.46643556,335.38344382250006,489.935499225,875.7121311474999,2337.597702,140.0,344.63530294335715,272.29560896317315,0.73321778,167.69172191125003,244.9677496125,437.85606557374996,1168.798851,3.0
4.0,140.0,828.8304881030715,649.7446059755317,36.41855431,311.17638308999994,599.4303899900001,1322.7233216925001,2416.71687143,140.0,207.20762202576788,162.43615149388293,9.1046385775,77.79409577249999,149.85759749750002,330.68083042312503,604.1792178575,4.0
