school_common_name,seed,count,mean,std,min,25%,50%,75%,max,mean_wtDist,std_wtDist,min_wtDist,25%_wtDist,50%_wtDist,75%_wtDist,max_wtDist
Duke,4.0,1.0,591.6997622064831,,591.6997622064831,591.6997622064831,591.6997622064831,591.6997622064831,591.6997622064831,147.92494055162078,,147.92494055162078,147.92494055162078,147.92494055162078,147.92494055162078,147.92494055162078
Florida,1.0,3.0,350.42241096342195,224.90960694985387,90.7191667317598,285.4965999055064,480.27403307925294,480.27403307925294,480.27403307925294,350.42241096342195,224.90960694985387,90.7191667317598,285.4965999055064,480.27403307925294,480.27403307925294,480.27403307925294
Florida,2.0,2.0,104.95141991391948,0.0,104.95141991391948,104.95141991391948,104.95141991391948,104.95141991391948,104.95141991391948,78.7135649354396,0.0,78.7135649354396,78.7135649354396,78.7135649354396,78.7135649354396,78.7135649354396
Florida,3.0,4.0,594.1098489194616,412.0294789784721,61.204086058717444,375.50654632411903,678.8137032351678,897.4170058305103,957.6079031487932,297.0549244597308,206.01473948923606,30.602043029358722,187.75327316205951,339.4068516175839,448.70850291525517,478.8039515743966
Florida,4.0,2.0,290.47194282405576,282.49308507140114,90.7191667317598,190.5955547779078,290.47194282405576,390.34833087020377,490.2247189163518,72.61798570601394,70.62327126785028,22.67979168293995,47.64888869447695,72.61798570601394,97.58708271755094,122.55617972908794
Florida State,3.0,4.0,741.3728322880959,939.3572140456799,216.4430695753197,216.4430695753197,301.9170746155776,826.8468373283538,2145.214110345909,370.68641614404794,469.67860702283997,108.22153478765985,108.22153478765985,150.9585373077888,413.4234186641769,1072.6070551729545
Florida State,4.0,2.0,697.5609737553782,438.64647087539987,387.3910796558355,542.4760267056068,697.5609737553782,852.6459208051494,1007.7308678549208,174.39024343884455,109.66161771884997,96.84776991395887,135.6190066764017,174.39024343884455,213.16148020128736,251.9327169637302
Georgetown,1.0,3.0,425.7742528263864,118.49444656047389,325.1585337512329,360.46969519228514,395.78085663333746,476.0821123639631,556.3833680945888,425.7742528263864,118.49444656047389,325.1585337512329,360.46969519228514,395.78085663333746,476.0821123639631,556.3833680945888
Georgetown,2.0,4.0,176.0018711280841,78.96900079755402,88.05780717503978,123.51495310598389,176.3657867579932,228.85270478009338,263.21810382131025,132.00140334606309,59.226750598165516,66.04335538127984,92.63621482948793,132.2743400684949,171.63952858507002,197.4135778659827
Georgetown,3.0,3.0,445.6485437717162,105.72163379825656,374.08381643141365,384.93233653237553,395.78085663333746,481.4309074418675,567.0809582503975,222.8242718858581,52.86081689912828,187.04190821570683,192.46616826618776,197.89042831666873,240.71545372093374,283.5404791251988
Georgetown,4.0,2.0,1654.5681640540745,1709.9234771117597,445.46967807826894,1050.0189210661717,1654.5681640540745,2259.1174070419775,2863.66665002988,413.6420410135186,427.4808692779399,111.36741951956724,262.50473026654294,413.6420410135186,564.7793517604944,715.91666250747
Georgia,3.0,2.0,367.9477786628048,270.8865620472905,176.40205370685527,272.17491618483007,367.9477786628048,463.7206411407796,559.4935036187544,183.9738893314024,135.44328102364526,88.20102685342763,136.08745809241503,183.9738893314024,231.8603205703898,279.7467518093772
Georgia Tech,2.0,2.0,235.84888544682138,331.0540825958621,1.7582987037959068,118.80359207530864,235.84888544682138,352.8941788183341,469.93947218984687,176.88666408511605,248.29056194689656,1.31872402784693,89.10269405648148,176.88666408511605,264.6706341137506,352.45460414238516
Georgia Tech,3.0,2.0,495.6309916554557,169.8188066257843,375.55096191735663,435.59097678640615,495.6309916554557,555.6710065245053,615.7110213935548,247.81549582772786,84.90940331289215,187.77548095867832,217.79548839320307,247.81549582772786,277.83550326225264,307.8555106967774
Georgia Tech,4.0,2.0,896.7484023254065,1071.6619613785012,138.96896229499222,517.8586823101994,896.7484023254065,1275.6381223406133,1654.5278423558207,224.18710058135161,267.9154903446253,34.742240573748056,129.46467057754984,224.18710058135161,318.90953058515333,413.63196058895517
Gonzaga,1.0,3.0,549.3802643006065,0.0,549.3802643006065,549.3802643006065,549.3802643006065,549.3802643006065,549.3802643006065,549.3802643006065,0.0,549.3802643006065,549.3802643006065,549.3802643006065,549.3802643006065,549.3802643006065
Gonzaga,2.0,2.0,306.24115061816065,0.0,306.24115061816065,306.24115061816065,306.24115061816065,306.24115061816065,306.24115061816065,229.68086296362048,0.0,229.68086296362048,229.68086296362048,229.68086296362048,229.68086296362048,229.68086296362048
Gonzaga,3.0,2.0,794.5240960041791,346.6857315272998,549.3802643006065,671.9521801523929,794.5240960041791,917.0960118559653,1039.6679277077517,397.26204800208956,173.3428657636499,274.69013215030327,335.97609007619644,397.26204800208956,458.5480059279827,519.8339638538758
Gonzaga,4.0,2.0,308.1481170675985,64.45562889879913,262.57110478761405,285.35961092760624,308.1481170675985,330.9366232075908,353.725129347583,77.03702926689962,16.113907224699783,65.64277619690351,71.33990273190156,77.03702926689962,82.7341558018977,88.43128233689575
Houston,3.0,1.0,401.9589937496162,,401.9589937496162,401.9589937496162,401.9589937496162,401.9589937496162,401.9589937496162,200.9794968748081,,200.9794968748081,200.9794968748081,200.9794968748081,200.9794968748081,200.9794968748081
Illinois,1.0,3.0,170.57751717758126,70.12113371502083,130.09306175133221,130.09306175133221,130.09306175133221,190.81974489070575,251.54642803007926,170.57751717758126,70.12113371502083,130.09306175133221,130.09306175133221,130.09306175133221,190.81974489070575,251.54642803007926
Illinois,3.0,3.0,373.0472722727532,118.04421130050055,238.98540437837127,328.86647004822464,418.747535718078,440.07820621994415,461.4088767218104,186.5236361363766,59.022105650250275,119.49270218918564,164.43323502411232,209.373767859039,220.03910310997207,230.7044383609052
Illinois,4.0,5.0,641.462707434088,712.2360010993739,116.0828118570668,130.09306175133221,549.9092577853012,554.967723586175,1856.2606821905645,160.365676858522,178.05900027484347,29.0207029642667,32.523265437833054,137.4773144463253,138.74193089654375,464.0651705476411
Indiana,1.0,3.0,78.24406473310601,61.2071676206764,42.90609003097396,42.90609003097396,42.90609003097396,95.91305208417205,148.92001413737015,78.24406473310601,61.2071676206764,42.90609003097396,42.90609003097396,42.90609003097396,95.91305208417205,148.92001413737015
Indiana,2.0,3.0,1173.3402207574045,962.4774841816575,74.21928248573676,827.2985312396703,1580.3777799936038,1722.9006898932385,1865.4235997928731,880.0051655680535,721.8581131362432,55.66446186430257,620.4738984297528,1185.283334995203,1292.1755174199288,1399.0676998446547
Indiana,3.0,1.0,687.8513187513048,,687.8513187513048,687.8513187513048,687.8513187513048,687.8513187513048,687.8513187513048,343.9256593756524,,343.9256593756524,343.9256593756524,343.9256593756524,343.9256593756524,343.9256593756524
Indiana,4.0,3.0,1700.7530417391665,735.1825176272089,874.1616581804399,1410.359527760721,1946.557397341002,2114.04873351853,2281.5400696960583,425.18826043479163,183.79562940680222,218.54041454510997,352.58988194018025,486.6393493352505,528.5121833796325,570.3850174240146
Iowa,2.0,1.0,1341.0598744066467,,1341.0598744066467,1341.0598744066467,1341.0598744066467,1341.0598744066467,1341.0598744066467,1005.7949058049851,,1005.7949058049851,1005.7949058049851,1005.7949058049851,1005.7949058049851,1005.7949058049851
Iowa,3.0,1.0,522.1524171650354,,522.1524171650354,522.1524171650354,522.1524171650354,522.1524171650354,522.1524171650354,261.0762085825177,,261.0762085825177,261.0762085825177,261.0762085825177,261.0762085825177,261.0762085825177
Iowa,4.0,2.0,853.417453967621,565.1129108926166,453.8222825393826,653.6198682535017,853.417453967621,1053.21503968174,1253.0126253958592,213.35436349190525,141.27822772315415,113.45557063484566,163.40496706337544,213.35436349190525,263.303759920435,313.2531563489648
Iowa State,2.0,2.0,795.0834155558749,863.0507864522151,184.81435194713063,489.94888375150276,795.0834155558749,1100.2179473602469,1405.3524791646191,596.312561666906,647.2880898391612,138.61076396034798,367.4616628136271,596.312561666906,825.1634605201851,1054.0143593734642
Iowa State,3.0,2.0,691.3047020434491,209.30873393578372,543.3010769158856,617.3028894796673,691.3047020434491,765.3065146072308,839.3083271710126,345.65235102172454,104.65436696789186,271.6505384579428,308.65144473983366,345.65235102172454,382.6532573036154,419.6541635855063
Iowa State,4.0,1.0,719.0094664915613,,719.0094664915613,719.0094664915613,719.0094664915613,719.0094664915613,719.0094664915613,179.75236662289032,,179.75236662289032,179.75236662289032,179.75236662289032,179.75236662289032,179.75236662289032
Kansas,1.0,14.0,335.7346034996298,222.52171963253303,42.542537672077344,180.22100371688072,258.4698204538321,480.5827962356432,688.944254256342,335.7346034996298,222.52171963253303,42.542537672077344,180.22100371688072,258.4698204538321,480.5827962356432,688.944254256342
Kansas,2.0,7.0,457.95408893053303,351.35557094486643,149.2920544064649,203.8809374301485,311.7415540847669,621.9766071995963,1092.9299247630097,343.46556669789976,263.5166782086498,111.96904080484867,152.91070307261137,233.80616556357518,466.4824553996972,819.6974435722573
Kansas,3.0,3.0,478.03221404962045,190.17902430260352,258.4698204538321,421.3860691861537,584.3023179184753,587.8134108475147,591.3245037765539,239.01610702481022,95.08951215130176,129.23491022691604,210.69303459307685,292.15115895923765,293.90670542375733,295.66225188827696
Kansas,4.0,5.0,644.8033369623506,367.56346827313166,42.542537672077344,670.5590678942342,688.944254256342,781.8034293283873,1040.1673956607126,161.20083424058765,91.89086706828292,10.635634418019336,167.63976697355855,172.2360635640855,195.45085733209683,260.04184891517815
Kansas State,2.0,2.0,239.24173747319512,0.0,239.24173747319512,239.24173747319512,239.24173747319512,239.24173747319512,239.24173747319512,179.43130310489633,0.0,179.43130310489633,179.43130310489633,179.43130310489633,179.43130310489633,179.43130310489633
Kansas State,4.0,3.0,787.550385989147,734.1250959902907,125.1232831306639,392.9062734647602,660.6892637988565,1118.7639374183887,1576.8386110379208,196.88759649728675,183.53127399757267,31.280820782665977,98.22656836619005,165.17231594971412,279.69098435459716,394.2096527594802
Kentucky,1.0,10.0,450.1406509443714,505.0624165965688,79.24139026013833,159.8885032887873,234.52199274719203,554.3091478921544,1710.2541302214465,450.1406509443714,505.0624165965688,79.24139026013833,159.8885032887873,234.52199274719203,554.3091478921544,1710.2541302214465
Kentucky,2.0,7.0,381.6972726925569,300.1096596637348,66.77719798460745,149.2422493392192,265.97095699476927,604.2248233230846,832.198608543914,286.27295451941774,225.08224474780113,50.08289848845559,111.9316870044144,199.47821774607695,453.1686174923134,624.1489564079355
Kentucky,3.0,2.0,628.5998728639197,26.84231870274215,609.6194872864403,619.10968007518,628.5998728639197,638.0900656526595,647.5802584413992,314.29993643195985,13.421159351371076,304.80974364322014,309.55484003759,314.29993643195985,319.04503282632976,323.7901292206996
Kentucky,4.0,3.0,535.0584063696923,153.62121648157222,358.6292347168372,482.9818177584009,607.3344007999646,623.27299219612,639.2115835922754,133.76460159242308,38.405304120393055,89.6573086792093,120.74545443960022,151.83360019999114,155.81824804903,159.80289589806884
LSU,3.0,1.0,592.3306578855246,,592.3306578855246,592.3306578855246,592.3306578855246,592.3306578855246,592.3306578855246,296.1653289427623,,296.1653289427623,296.1653289427623,296.1653289427623,296.1653289427623,296.1653289427623
LSU,4.0,3.0,918.9064538880757,454.92542782940086,592.3306578855246,659.0994251088694,725.868192332214,1082.1943518893513,1438.5205114464886,229.72661347201893,113.73135695735021,148.08266447138115,164.77485627721734,181.4670480830535,270.5485879723378,359.63012786162216
La Salle,4.0,1.0,186.9693480635956,,186.9693480635956,186.9693480635956,186.9693480635956,186.9693480635956,186.9693480635956,46.7423370158989,,46.7423370158989,46.7423370158989,46.7423370158989,46.7423370158989,46.7423370158989
Louisville,1.0,1.0,79.03502143796608,,79.03502143796608,79.03502143796608,79.03502143796608,79.03502143796608,79.03502143796608,79.03502143796608,,79.03502143796608,79.03502143796608,79.03502143796608,79.03502143796608,79.03502143796608
Louisville,2.0,2.0,869.8251642989175,1089.2612591663099,99.60114145862228,484.71315287876985,869.8251642989175,1254.937175719065,1640.0491871392126,652.3688732241881,816.9459443747326,74.7008560939667,363.5348646590774,652.3688732241881,941.2028817892988,1230.0368903544095
Louisville,3.0,2.0,1260.0990974964607,1359.1933423043902,299.0042682094179,779.5516828529392,1260.0990974964607,1740.646512139982,2221.1939267835032,630.0495487482303,679.5966711521951,149.50213410470894,389.7758414264696,630.0495487482303,870.323256069991,1110.5969633917516
Louisville,4.0,9.0,979.624141148693,935.7258491341745,99.60114145862228,142.48007927255475,659.9880892163504,1631.6337592630746,2346.692346027221,244.90603528717324,233.93146228354362,24.90028536465557,35.62001981813869,164.9970223040876,407.90843981576865,586.6730865068052
Loyola–Chicago,4.0,1.0,930.9292585161957,,930.9292585161957,930.9292585161957,930.9292585161957,930.9292585161957,930.9292585161957,232.73231462904891,,232.73231462904891,232.73231462904891,232.73231462904891,232.73231462904891,232.73231462904891
Marquette,3.0,3.0,311.471614978037,73.86643881634903,231.2198578647417,278.89875570015954,326.5776535355774,351.59749353468465,376.6173335337919,155.7358074890185,36.933219408174516,115.60992893237085,139.44937785007977,163.2888267677887,175.79874676734232,188.30866676689595
Marquette,4.0,1.0,1029.4180554154498,,1029.4180554154498,1029.4180554154498,1029.4180554154498,1029.4180554154498,1029.4180554154498,257.35451385386244,,257.35451385386244,257.35451385386244,257.35451385386244,257.35451385386244,257.35451385386244
Maryland,1.0,1.0,8.249110006618928,,8.249110006618928,8.249110006618928,8.249110006618928,8.249110006618928,8.249110006618928,8.249110006618928,,8.249110006618928,8.249110006618928,8.249110006618928,8.249110006618928,8.249110006618928
Maryland,2.0,1.0,705.4869081531606,,705.4869081531606,705.4869081531606,705.4869081531606,705.4869081531606,705.4869081531606,529.1151811148704,,529.1151811148704,529.1151811148704,529.1151811148704,529.1151811148704,529.1151811148704
Maryland,3.0,3.0,1903.7487794660694,726.9386758932908,1080.3184213359814,1627.33682704257,2174.3552327491584,2315.4639585311133,2456.5726843130687,951.8743897330347,363.4693379466454,540.1592106679907,813.668413521285,1087.1776163745792,1157.7319792655567,1228.2863421565344
Maryland,4.0,6.0,1334.3541135287194,1177.412946965476,270.2100960375094,297.93179377995847,1062.1678904064015,2365.2271375187697,2768.8121561946336,333.58852838217985,294.353236741369,67.55252400937735,74.48294844498962,265.5419726016004,591.3067843796924,692.2030390486584
Memphis,1.0,2.0,298.4637152563374,215.01961686635323,146.4218860820057,222.44280066917156,298.4637152563374,374.4846298435033,450.50554443066915,298.4637152563374,215.01961686635323,146.4218860820057,222.44280066917156,298.4637152563374,374.4846298435033,450.50554443066915
Memphis,2.0,2.0,427.1206640937398,66.60705386471682,380.0223646311409,403.5715143624403,427.1206640937398,450.6698138250392,474.2189635563387,320.3404980703049,49.95529039853761,285.01677347335567,302.6786357718303,320.3404980703049,338.0023603687794,355.664222667254
Memphis,3.0,1.0,300.6411988898921,,300.6411988898921,300.6411988898921,300.6411988898921,300.6411988898921,300.6411988898921,150.32059944494605,,150.32059944494605,150.32059944494605,150.32059944494605,150.32059944494605,150.32059944494605
Miami (FL),2.0,2.0,1152.123919628534,42.95719853819233,1121.7485932414013,1136.9362564349676,1152.123919628534,1167.3115828221003,1182.4992460156666,864.0929397214005,32.217898903644254,841.311444931051,852.7021923262257,864.0929397214005,875.4836871165752,886.87443451175
Miami (FL),3.0,1.0,1142.6712074581924,,1142.6712074581924,1142.6712074581924,1142.6712074581924,1142.6712074581924,1142.6712074581924,571.3356037290962,,571.3356037290962,571.3356037290962,571.3356037290962,571.3356037290962,571.3356037290962
Michigan,1.0,2.0,983.4079896213774,1163.9300241353137,160.3851767286751,571.8965831750263,983.4079896213774,1394.9193960677285,1806.4308025140797,983.4079896213774,1163.9300241353137,160.3851767286751,571.8965831750263,983.4079896213774,1394.9193960677285,1806.4308025140797
Michigan,2.0,3.0,499.7038778070526,202.54662755148803,265.82328881792245,441.13511127367406,616.4469337294257,616.6441723016178,616.8414108738099,374.7779083552895,151.90997066361604,199.36746661344182,330.85133345525554,462.33520029706926,462.48312922621335,462.63105815535744
Michigan,3.0,6.0,1135.2541476162046,689.4181135926694,532.7620120305049,622.2447370072591,892.3188342394183,1538.8303637888043,2207.57096028608,567.6270738081023,344.7090567963347,266.38100601525247,311.12236850362956,446.15941711970913,769.4151818944022,1103.78548014304
Michigan,4.0,2.0,232.2076584573379,274.1232514157617,38.37324850034797,135.29045347884295,232.2076584573379,329.1248634358329,426.04206841432784,58.05191461433448,68.53081285394042,9.593312125086992,33.82261336971074,58.05191461433448,82.28121585895822,106.51051710358196
Michigan State,1.0,5.0,320.7578079250477,176.1675365202398,188.7739634519778,194.3567477672464,214.9834948811316,421.446792993903,584.2280405309798,320.7578079250477,176.1675365202398,188.7739634519778,194.3567477672464,214.9834948811316,421.446792993903,584.2280405309798
Michigan State,2.0,2.0,504.9132638379473,94.14612476204744,438.3419005962688,471.62758221710806,504.9132638379473,538.1989454587865,571.4846270796257,378.68494787846043,70.6095935715356,328.7564254472016,353.72068666283104,378.68494787846043,403.6492090940899,428.61347030971933
Michigan State,3.0,3.0,310.9372639015218,391.85824876879065,77.32753582661681,84.73825985306055,92.14898387950431,427.74212793897425,763.3352719984442,155.4686319507609,195.92912438439532,38.663767913308405,42.36912992653028,46.07449193975216,213.87106396948712,381.6676359992221
Michigan State,4.0,2.0,1402.6460588299335,944.2421513005371,734.9660305631497,1068.8060446965417,1402.6460588299335,1736.4860729633256,2070.3260870967174,350.6615147074834,236.06053782513428,183.74150764078743,267.2015111741354,350.6615147074834,434.1215182408314,517.5815217741794
Minnesota,1.0,1.0,376.01803389670647,,376.01803389670647,376.01803389670647,376.01803389670647,376.01803389670647,376.01803389670647,376.01803389670647,,376.01803389670647,376.01803389670647,376.01803389670647,376.01803389670647,376.01803389670647
Mississippi State,2.0,1.0,552.2320020611863,,552.2320020611863,552.2320020611863,552.2320020611863,552.2320020611863,552.2320020611863,414.1740015458897,,414.1740015458897,414.1740015458897,414.1740015458897,414.1740015458897,414.1740015458897
Mississippi State,3.0,1.0,499.11537280535714,,499.11537280535714,499.11537280535714,499.11537280535714,499.11537280535714,499.11537280535714,249.55768640267857,,249.55768640267857,249.55768640267857,249.55768640267857,249.55768640267857,249.55768640267857
Missouri,1.0,1.0,1229.1343935029834,,1229.1343935029834,1229.1343935029834,1229.1343935029834,1229.1343935029834,1229.1343935029834,1229.1343935029834,,1229.1343935029834,1229.1343935029834,1229.1343935029834,1229.1343935029834,1229.1343935029834
Missouri,2.0,1.0,266.70954785913,,266.70954785913,266.70954785913,266.70954785913,266.70954785913,266.70954785913,200.0321608943475,,200.0321608943475,200.0321608943475,200.0321608943475,200.0321608943475,200.0321608943475
Missouri,3.0,3.0,971.5335189894962,520.7157694593487,472.9266519087819,701.3755251737825,929.8243984387833,1220.8369525298533,1511.8495066209232,485.7667594947481,260.35788472967437,236.46332595439094,350.68776258689127,464.91219921939165,610.4184762649267,755.9247533104616
Missouri,4.0,1.0,387.02131927452285,,387.02131927452285,387.02131927452285,387.02131927452285,387.02131927452285,387.02131927452285,96.75532981863071,,96.75532981863071,96.75532981863071,96.75532981863071,96.75532981863071,96.75532981863071
NC State,3.0,3.0,1127.5837819434234,630.551342125213,479.75056424358564,821.7252633165617,1163.6999623895379,1451.5003907933424,1739.3008191971467,563.7918909717117,315.2756710626065,239.87528212179282,410.86263165828086,581.8499811947689,725.7501953966712,869.6504095985733
Nebraska,3.0,1.0,335.1305713057525,,335.1305713057525,335.1305713057525,335.1305713057525,335.1305713057525,335.1305713057525,167.56528565287624,,167.56528565287624,167.56528565287624,167.56528565287624,167.56528565287624,167.56528565287624
New Mexico,3.0,3.0,1042.8667576496134,607.8790606638316,481.0928338220946,720.1978007884869,959.3027677548793,1323.753719563373,1688.2046713718667,521.4333788248067,303.9395303319158,240.5464169110473,360.09890039424346,479.6513838774396,661.8768597816864,844.1023356859333
New Mexico,4.0,1.0,1387.2144432047587,,1387.2144432047587,1387.2144432047587,1387.2144432047587,1387.2144432047587,1387.2144432047587,346.8036108011897,,346.8036108011897,346.8036108011897,346.8036108011897,346.8036108011897,346.8036108011897
North Carolina,1.0,14.0,173.58444911798136,169.3297813424232,26.55305978252759,54.39144472099369,97.3014484696348,227.7467599985046,537.3205126714594,173.58444911798136,169.3297813424232,26.55305978252759,54.39144472099369,97.3014484696348,227.7467599985046,537.3205126714594
North Carolina,2.0,7.0,640.3716668434555,670.7591620160073,119.27341381584135,238.66234157283276,470.35061941985947,676.256223399439,2063.1405047239446,480.27875013259165,503.0693715120055,89.45506036188101,178.99675617962455,352.7629645648946,507.19216754957927,1547.3553785429585
