key_0,count_dist,mean_dist,std_dist,min_dist,25%_dist,50%_dist,75%_dist,max_dist,count_wtDist,mean_wtDist,std_wtDist,min_wtDist,25%_wtDist,50%_wtDist,75%_wtDist,max_wtDist,seed
1.0,140.0,376.4681913845625,450.36347221532594,0.38782399878422136,127.4226595727384,243.04159566744542,451.6331096374499,2780.9996499151234,140.0,376.4681913845625,450.36347221532594,0.38782399878422136,127.4226595727384,243.04159566744542,451.6331096374499,2780.9996499151234,1.0
2.0,140.0,513.247101929549,536.8646994848763,1.0685466945199706,149.2796031396535,336.85344030434453,616.5455530155217,2464.0605197641844,140.0,384.9353264471618,402.64852461365723,0.8014100208899779,111.95970235474012,252.6400802282584,462.40916476164136,1848.0453898231383,2.0
3.0,140.0,742.7582078752471,628.1827454306081,1.7250032330355916,344.374112956595,520.2659328699443,901.0808936043445,2786.5430993019922,140.0,371.37910393762354,314.09137271530403,0.8625016165177958,172.1870564782975,260.13296643497216,450.54044680217226,1393.2715496509961,3.0
4.0,140.0,922.6727014730162,769.3560463609426,38.37324850034797,351.3003924593912,660.3386765076034,1453.8060704947327,2865.8293898150737,140.0,230.66817536825405,192.33901159023566,9.593312125086992,87.8250981148478,165.08466912690085,363.4515176236832,716.4573474537684,4.0
